time,range,elevation,velocity,azimuth
834.4,1139.37903289956,33.6721815505994,-1.76062483708464,260.420070422532
834.5,1139.20306684081,33.7424330239306,-1.75647800083205,260.624050575684
834.6,1139.02780399778,33.6522340572785,-1.75233223767457,260.586181074969
834.7,1138.85276556302,33.7533691175962,-1.74818032982425,260.642169195455
834.8,1138.67851164577,33.7544111710739,-1.74402804944414,260.619329018305
834.9,1138.50387093417,33.629884047374,-1.73987624990841,260.677228756055
835,1138.3299662978,33.6724313218898,-1.73571927759141,260.731996283736
835.1,1138.15706332467,33.5789126053543,-1.73156136750599,260.818581103681
835.2,1137.98374956739,33.7296819411653,-1.72740163908808,260.784729397348
835.3,1137.81123641349,33.7309946108297,-1.72324011074608,260.880634943096
835.4,1137.63885050138,33.8109237281839,-1.71907837839656,260.924478054282
835.5,1137.46739189861,33.7832693977601,-1.71491354122846,260.949180558414
835.6,1137.29632284741,33.8672565139877,-1.71074837116549,260.993096327933
835.7,1137.12520142997,33.8674927273051,-1.70657811688583,260.949266657607
835.8,1136.95474770246,33.7940639797654,-1.70240402778109,261.055877581638
835.9,1136.7850918401,33.8951190403836,-1.69823338993552,261.260064226202
836,1136.61526590364,33.8708139499147,-1.69405726707072,261.194252026654
836.1,1136.44586327887,33.8135703306314,-1.68988111030601,261.310932911797
836.2,1136.27674120146,33.8540148483988,-1.6857020036717,261.214271727177
836.3,1136.10889290468,33.8668257733446,-1.68152168746607,261.305007935947
836.4,1135.94125276185,33.8155050501843,-1.67734111025291,261.36552906109
836.5,1135.77339375931,33.8830767071186,-1.67315481791035,261.351264083546
836.6,1135.60625779802,33.909040237716,-1.66897264582323,261.479931219787
836.7,1135.43965106738,33.8590567791418,-1.66478473443257,261.54001944117
836.8,1135.27379685556,33.8685578406588,-1.66059459579913,261.533052411333
836.9,1135.10763036951,33.9205785549513,-1.6563991337501,261.5229939498
837,1134.94195396088,33.9246247813141,-1.65220968676473,261.663317492061
837.1,1134.77719153372,33.9394105510623,-1.64801781736261,261.628193551727
837.2,1134.61246573909,34.1062741443844,-1.64382128018305,261.760751248527
837.3,1134.44812220249,33.9446362218702,-1.63961665890361,261.838360349508
837.4,1134.28465055747,33.8527919648285,-1.63541636030805,261.864813906179
837.5,1134.12144516348,33.9165994482047,-1.63121697419163,261.697495270586
837.6,1133.95824769068,33.8917685056806,-1.627009155203,261.841348316517
837.7,1133.79587670862,34.0450044564136,-1.62280312268073,261.913772764697
